id,room_type,n_beds,n_baths,is_bath_shared,bnb_house
33437,1 bedroom,1,0.5,False,846357775746150075
33438,1 bedroom,1,,True,847109091829310539
33439,2 bedrooms,2,2,False,846361084556733080
33440,Studio,1,1,False,846382535724977704
33441,1 bedroom,1,,True,847111592468506161
33442,2 bedrooms,2,1,False,847113109243256072
33443,1 bedroom,1,,True,847113408334252715
33444,1 bedroom,1,,True,847114373874850420
33445,1 bedroom,1,1,False,846384445102956787
33446,1 bedroom,1,,True,847115675515322373
33447,1 bedroom,1,,True,846426507440770607
33448,1 bedroom,1,,True,847116877701345265
33449,1 bedroom,1,1,False,846431222098791619
33450,1 bedroom,1,,True,847117939267245013
33451,2 bedrooms,2,1,False,846432744987867602
33452,3 bedrooms,3,1,False,847275579020579828
33453,3 bedrooms,3,1,False,847276077259113716
33454,3 bedrooms,3,1,False,847276083866577520
33455,1 bedroom,1,1,False,847350869830035151
33456,1 bedroom,1,,True,846450091131794279
33457,1 bedroom,1,1,False,847357644683615040
33458,2 bedrooms,2,1,False,846462170801018758
33459,2 bedrooms,2,1.5,False,846464808247715917
33460,1 bedroom,1,,True,847386759152293390
33461,1 bedroom,1,,True,847388401932859187
33462,1 bedroom,1,,True,847388511756915536
33463,2 bedrooms,2,1,False,846483577749999772
33464,2 bedrooms,2,1,False,846485707521448647
33465,1 bedroom,1,,True,847410032117757633
33466,1 bedroom,1,,True,846501491881056162
33467,1 bedroom,1,,True,847465090794164037
33468,1 bedroom,1,1,False,846502217501118724
33469,1 bedroom,1,,True,847465600706448568
33470,4 bedrooms,4,2,False,846524013295393960
33471,2 bedrooms,2,,False,846530000079551619
33472,1 bedroom,1,,True,847466013022342204
33473,1 bedroom,1,1,False,847601654133805278
33474,2 bedrooms,2,1,False,846546411200661715
33475,3 bedrooms,3,1,False,847617675503248401
33476,1 bedroom,1,,False,846569499654554906
33477,1 bedroom,1,,False,847626209769232363
33478,1 bedroom,1,,False,847639728651809011
33479,1 bedroom,1,,True,846574892613212583
33480,4 bedrooms,4,2,False,846586911099384637
33481,1 bedroom,1,,False,847640425209694488
33482,1 bedroom,1,,False,846587639339097812
33483,1 bedroom,1,,True,847655639426494365
33484,1 bedroom,1,,True,846588200975991761
33485,1 bedroom,1,,True,846590675323805869
33486,1 bedroom,1,,True,847655779442790476
33487,1 bedroom,1,,True,847655996659849184
33488,1 bedroom,1,1,False,847660310915905721
33489,1 bedroom,1,,True,848062664866399224
33490,1 bedroom,1,,True,848063156347741909
33491,1 bedroom,1,,False,847733304322902163
33492,1 bedroom,1,,True,847763623244057702
33493,1 bedroom,1,,False,848080152090891276
33494,1 bedroom,1,,True,847814123549212495
33495,1 bedroom,1,1,False,847814769017531946
33496,1 bedroom,1,,True,847819046782213157
33497,1 bedroom,1,,False,848080360692448777
33498,1 bedroom,1,,True,847819843127208836
33499,1 bedroom,1,,True,847820727535455712
33500,1 bedroom,1,,False,848080492358904634
33501,1 bedroom,1,,True,847821495793034864
33502,1 bedroom,1,,True,847822768867288869
33503,1 bedroom,1,,True,847832723985425443
33504,1 bedroom,1,1,False,848092180307734416
33505,1 bedroom,1,,True,848096495893199846
33506,1 bedroom,1,1,False,847855209945591399
33507,1 bedroom,1,,True,847858962645131056
33508,1 bedroom,1,,True,848096536616781570
33509,2 bedrooms,2,2,False,847865407352734596
33510,1 bedroom,1,,True,848096577738722997
33511,1 bedroom,1,,True,847869591414278117
33512,1 bedroom,1,,True,847903499686362983
33513,1 bedroom,1,,True,848110172251227897
33514,1 bedroom,1,,True,848110183986168498
33515,1 bedroom,1,,True,847906896880399387
33516,1 bedroom,1,,True,848110289480552133
33517,1 bedroom,1,,True,847907277684435044
33518,1 bedroom,1,,True,848127304112491553
33519,1 bedroom,1,,True,847914604605420267
33520,1 bedroom,1,,True,848127498966265828
33521,2 bedrooms,2,2,False,847981869518764074
33522,1 bedroom,1,,False,847982758332013388
33523,1 bedroom,1,,True,848015889649001582
33524,1 bedroom,1,,True,848016474539459585
33525,1 bedroom,1,,True,848016516513859179
33526,1 bedroom,1,,True,848016961737918401
33527,1 bedroom,1,,True,848233961169303607
33528,1 bedroom,1,1,False,851183969466929559
33529,1 bedroom,1,,True,848234655767460984
33530,2 bedrooms,2,1.5,False,851228321129802353
33531,1 bedroom,1,1,False,851268870316740374
33532,1 bedroom,1,,True,848235377484027783
33533,1 bedroom,1,1,False,851299489251343109
33534,2 bedrooms,2,2,False,851312595724626043
33535,3 bedrooms,3,2,False,848404919151240985
33536,Studio,1,1,False,851412920625087858
33537,1 bedroom,1,1,False,851418937274147108
33538,Studio,2,1,False,848434404988665136
33539,1 bedroom,1,1,False,848458045522763649
33540,2 bedrooms,2,2,False,851431022872884050
33541,1 bedroom,1,,True,848490468755610557
33542,1 bedroom,1,,True,848497293978049012
33543,1 bedroom,1,,True,848516829049360644
33544,1 bedroom,1,1,False,851448450763390690
33545,1 bedroom,1,,True,848547348632693286
33546,1 bedroom,1,1,False,851448591738600547
33547,1 bedroom,1,1,False,851472160642653115
33548,1 bedroom,1,,True,848549931674327401
33549,Studio,1,1,False,851515275801895869
33550,1 bedroom,1,,True,848554369878087684
33551,1 bedroom,1,1,False,851572720637053291
33552,3 bedrooms,3,2,False,848566191769044409
33553,1 bedroom,1,1,False,851640320239418343
33554,1 bedroom,1,,True,848571829871964537
33555,1 bedroom,1,,True,851703525774434254
33556,2 bedrooms,2,2,False,851725083326094710
33557,1 bedroom,1,1,False,848577958550471596
33558,1 bedroom,1,1,False,851748434941515981
33559,Studio,2,1,False,848600126597705252
33560,1 bedroom,1,1,False,851766109438536589
33561,1 bedroom,1,1,False,851923089381776992
33562,1 bedroom,1,,False,848605900373545778
33563,4 bedrooms,4,,True,852041223399275274
33564,Studio,1,1,False,848627681349272330
33565,1 bedroom,1,1,False,848639150774171406
33566,4 bedrooms,4,,True,852055362497766950
33567,4 bedrooms,4,,True,852058233566906557
33568,1 bedroom,1,1,False,848648275744932650
33569,2 bedrooms,2,,False,848688887881823440
33570,Studio,1,1,False,852091650448730181
33571,2 bedrooms,2,1,False,848700499893494953
33572,3 bedrooms,3,1,False,848719007010484388
33573,1 bedroom,1,,True,852097762131147029
33574,1 bedroom,1,,True,848890927389228890
33575,1 bedroom,1,,True,848902677120579848
33576,2 bedrooms,2,,True,852126587355348532
33577,1 bedroom,1,1,False,852143802282709780
33578,1 bedroom,1,1,False,849085936171946701
33579,1 bedroom,1,1.5,False,852153991789569715
33580,1 bedroom,1,1,False,852160252498960329
33581,1 bedroom,1,1,False,849089372266891592
33582,1 bedroom,1,1,False,852165218048122423
33583,1 bedroom,1,,False,849141207957610737
33584,1 bedroom,1,,True,852165663564258034
33585,1 bedroom,1,,True,852170171718777647
33586,1 bedroom,1,,True,852172398049786615
33587,1 bedroom,1,1.5,False,849148349297106339
33588,3 bedrooms,3,1.5,False,852178543782936900
33589,1 bedroom,1,,False,849159989403541622
33590,1 bedroom,1,1,False,852180915772828354
33591,1 bedroom,1,1,False,849199148002707818
33592,2 bedrooms,2,1,False,849224420007764792
33593,Studio,1,1,False,852216245968244426
33594,1 bedroom,1,,False,852218745427974636
33595,4 bedrooms,4,2,False,849261444235699416
33596,2 bedrooms,2,1,False,849271021773744863
33597,1 bedroom,1,1,False,852231888519393589
33598,1 bedroom,1,1,False,849278882728801408
33599,4 bedrooms,4,,True,852245051801364194
33600,2 bedrooms,2,1,False,849315412913343353
33601,4 bedrooms,4,,True,852269773314560697
33602,1 bedroom,1,1,False,849355298615771362
33603,2 bedrooms,2,1,False,852293809096264492
33604,2 bedrooms,2,,True,852303717765926586
33605,3 bedrooms,3,1,False,849371626807842661
33606,2 bedrooms,2,1,False,852308974299854597
33607,2 bedrooms,2,,False,849391529468352415
33608,2 bedrooms,2,1.5,False,852309506287905145
33609,2 bedrooms,2,1,False,849407032431353528
33610,2 bedrooms,2,,True,852316580012032413
33611,1 bedroom,1,1,False,849420362692850835
33612,1 bedroom,1,,True,852359140114169638
33613,1 bedroom,1,,True,849458722007621708
33614,1 bedroom,1,1,False,852370641001603683
33615,4 bedrooms,4,3,False,849516540539302137
33616,1 bedroom,1,1,False,852400571258004023
33617,1 bedroom,1,,False,852449415230221774
33618,2 bedrooms,2,1,False,849519200028401794
33619,5 bedrooms,5,,True,852496524274576225
33620,4 bedrooms,4,,True,849578246398069958
33621,1 bedroom,1,,False,849766949872596187
33622,5 bedrooms,5,,True,852508254859011603
33623,5 bedrooms,5,,True,852516497115442763
33624,5 bedrooms,5,,True,852533216053517812
33625,5 bedrooms,5,,True,852764807433955299
33626,1 bedroom,1,1,False,849783971932118297
33627,4 bedrooms,4,,True,852767241219252179
33628,1 bedroom,1,1,False,850000058467889828
33629,4 bedrooms,4,,True,852772116672194327
33630,4 bedrooms,4,,True,852778088990777217
33631,Studio,1,,False,850062518718398723
33632,4 bedrooms,4,,True,852780155600628104
33633,1 bedroom,1,,True,850068604258737442
33634,4 bedrooms,4,,True,852794733717967525
33635,1 bedroom,1,,True,850082047929987986
33636,1 bedroom,1,,False,852835857036904951
33637,1 bedroom,1,1,False,850129114994363672
33638,1 bedroom,1,,True,852884650232682299
33639,2 bedrooms,2,2,False,852961057914386482
33640,1 bedroom,1,1,False,850200906094037889
33641,1 bedroom,1,1,False,850317800130397033
33642,3 bedrooms,3,2,False,853029004202527500
33643,1 bedroom,1,1,False,850380530005995874
33644,1 bedroom,1,1,False,853033045815699256
33645,5 bedrooms,5,,True,850617808482066692
33646,2 bedrooms,2,2,False,853129844194650967
33647,5 bedrooms,5,,True,850619180497787481
33648,5 bedrooms,5,,True,850620715416914851
33649,1 bedroom,1,,True,853129903104002448
33650,1 bedroom,1,1,False,853202520017870748
33651,1 bedroom,1,,True,850655651403503454
33652,1 bedroom,1,1,False,850659115194295735
33653,Studio,2,1,False,850663853879529531
33654,5 bedrooms,5,,True,853269117514653481
33655,1 bedroom,1,,True,850748414853557078
33656,4 bedrooms,4,,True,853279863522982025
33657,1 bedroom,1,,True,850753223914821548
33658,4 bedrooms,4,,True,853286716072700167
33659,1 bedroom,1,1,False,850779973183129128
33660,4 bedrooms,4,,True,853293255629678010
33661,Studio,1,1,False,853297381076137114
33662,1 bedroom,1,2,False,850812250626100906
33663,1 bedroom,1,,True,850813236031594023
33664,1 bedroom,1,1,False,853372635536240209
33665,2 bedrooms,2,,True,850926985725345985
33666,1 bedroom,1,1,False,853394785192534016
33667,1 bedroom,1,1,False,850956416012110188
33668,2 bedrooms,2,2,False,850961805897302872
33669,3 bedrooms,3,2,False,853395099537494702
33670,1 bedroom,1,,False,853424337896456303
33671,1 bedroom,1,,True,850972829284174961
33672,1 bedroom,1,1,False,850994914110684147
33673,4 bedrooms,4,,True,853458151174338200
33674,1 bedroom,1,1,False,853585798866896373
33675,1 bedroom,1,1,False,853585997828395452
33676,5 bedrooms,5,,True,853462912641913538
33677,Studio,1,,False,853652057537718017
33678,1 bedroom,1,1,False,853504936791165002
33679,Studio,1,,False,853681987994867643
33680,Studio,1,1,False,853708485423716426
33681,5 bedrooms,5,,True,853527797749614251
33682,Studio,1,1,False,853724218862614772
33683,5 bedrooms,5,,True,853538253952954070
33684,1 bedroom,1,1,False,853724609856208771
33685,Studio,1,1,False,853544111045060406
33686,5 bedrooms,5,,True,853549269559834283
33687,5 bedrooms,5,,True,853556061476001808
33688,1 bedroom,1,1,False,853913530174300384
33689,4 bedrooms,4,,True,853577103188014740
33690,1 bedroom,1,1,False,853585660557348148
33691,1 bedroom,1,,True,853972111044195975
33692,2 bedrooms,2,1,False,856360634452877142
33693,2 bedrooms,2,1,False,854178876389140294
33694,2 bedrooms,2,1,False,856382003501742542
33695,3 bedrooms,3,,True,854223736955826087
33696,2 bedrooms,2,1,False,856382292926202871
33697,2 bedrooms,2,2,False,854244419840188841
33698,1 bedroom,1,1,False,856469032632992649
33699,1 bedroom,1,1,False,854250904390410538
33700,1 bedroom,1,,True,856506863490306029
33701,1 bedroom,1,,True,854263144503416151
33702,1 bedroom,1,2,False,854263401766388076
33703,1 bedroom,1,1,False,856509580837261294
33704,1 bedroom,1,,True,856523386365706988
33705,3 bedrooms,3,1,False,854291865963468254
33706,1 bedroom,1,1,False,856524140333584118
33707,1 bedroom,1,,True,854293301788489723
33708,1 bedroom,1,1,False,856530614801644801
33709,1 bedroom,1,,True,854304196762833420
33710,1 bedroom,1,1,False,856532650607229788
33711,1 bedroom,1,1,False,854306012372296522
33712,2 bedrooms,2,2,False,856575738163893614
33713,1 bedroom,1,,True,854361894828191891
33714,Studio,1,1,False,854369295928923774
33715,1 bedroom,1,,True,856613421883736985
33716,1 bedroom,1,1,False,856617809936726317
33717,1 bedroom,1,1,False,854422829531546024
33718,2 bedrooms,2,1,False,856629934313611866
33719,1 bedroom,1,,True,854439069631231361
33720,1 bedroom,1,,True,856641660722719100
33721,2 bedrooms,2,1,False,854444151841893211
33722,3 bedrooms,3,2.5,False,854453201801767998
33723,3 bedrooms,3,2,False,856644871519973776
33724,3 bedrooms,3,1,False,856651933812762904
33725,1 bedroom,1,1,False,854456241518814489
33726,1 bedroom,1,,False,856674365271587414
33727,2 bedrooms,2,,True,854462861008883615
33728,1 bedroom,1,1,False,856735434937708938
33729,Studio,1,,False,854472405607864499
33730,2 bedrooms,2,1,False,856790465100420535
33731,1 bedroom,1,,True,854486627998924274
33732,Studio,2,,False,854487874068144448
33733,2 bedrooms,2,1,False,854519140267993959
33734,4 bedrooms,4,,True,856843124617214103
33735,4 bedrooms,4,,True,856853589450059363
33736,1 bedroom,1,1,False,854520205864838749
33737,2 bedrooms,2,1,False,856885310810415292
33738,1 bedroom,1,,True,854537499196865459
33739,Studio,1,,False,854539302563899435
33740,1 bedroom,1,1,False,857023774778549107
33741,Studio,1,,False,854544231756347666
33742,1 bedroom,1,,True,854557020708825331
33743,3 bedrooms,3,1.5,False,854566914743433915
33744,2 bedrooms,2,,False,854579652469370115
33745,1 bedroom,1,,True,854904674304723636
33746,2 bedrooms,2,2,False,857039314350675881
33747,1 bedroom,1,,True,854952914799957310
33748,1 bedroom,1,1,False,855007125292598413
33749,1 bedroom,1,,True,855020569002375717
33750,1 bedroom,1,1,False,857062198263789456
33751,3 bedrooms,3,1,False,855033009330574643
33752,3 bedrooms,3,1,False,855063569413534828
33753,1 bedroom,1,1,False,855134206214125944
33754,1 bedroom,1,1,False,857079026453430439
33755,1 bedroom,1,,False,855169787137770665
33756,2 bedrooms,2,1,False,855175287799087813
33757,1 bedroom,1,,True,855224089369017951
33758,1 bedroom,1,1,False,855247911233751497
33759,3 bedrooms,3,2,False,857087523530308105
33760,2 bedrooms,2,,True,855267508467535257
33761,1 bedroom,1,,True,855271965684810884
33762,4 bedrooms,4,1,False,857094871135509842
33763,1 bedroom,1,,True,855278854719325501
33764,1 bedroom,1,1,False,857103803651618158
33765,1 bedroom,1,,True,855287462356191079
33766,1 bedroom,1,,True,855351057254313403
33767,1 bedroom,1,,True,855374496026412013
33768,1 bedroom,1,1,False,855424827072330130
33769,1 bedroom,1,1,False,857118576611621658
33770,2 bedrooms,2,1,False,855566840627585401
33771,Studio,1,1,False,855598725483695879
33772,4 bedrooms,4,,True,857127509054830487
33773,2 bedrooms,2,1,False,855628419776805881
33774,4 bedrooms,4,,True,857137247614597916
33775,1 bedroom,1,,True,855633038154233030
33776,3 bedrooms,3,2,False,857149923543625105
33777,1 bedroom,1,1,False,857168594847563363
33778,1 bedroom,1,1,False,855651825097065813
33779,1 bedroom,1,1,False,857216097977521005
33780,1 bedroom,1,,True,855668327946765991
33781,2 bedrooms,2,1,False,857218658307236768
33782,2 bedrooms,2,1,False,857228572017643495
33783,1 bedroom,1,1,False,855688532818033117
33784,4 bedrooms,4,,True,855690998868030307
33785,1 bedroom,1,,True,857271133506927161
33786,2 bedrooms,2,1,False,855699631161038780
33787,2 bedrooms,2,1.5,False,857341470604785256
33788,1 bedroom,1,,True,857350462554529180
33789,4 bedrooms,4,1.5,False,855705447881368204
33790,1 bedroom,1,,True,857362806136761358
33791,1 bedroom,1,,True,855858117414211119
33792,1 bedroom,1,1,False,857367876469313555
33793,1 bedroom,1,,True,857417526155184478
33794,1 bedroom,1,1,False,855951770337839321
33795,Studio,2,,False,855961894411260875
33796,1 bedroom,1,,True,857422905691998850
33797,2 bedrooms,2,1,False,855968952595134954
33798,1 bedroom,1,,True,855986897873781540
33799,4 bedrooms,4,2,False,857494972694879607
33800,1 bedroom,1,,True,856007527787428378
33801,2 bedrooms,2,2,False,857528404754752841
33802,2 bedrooms,2,1,False,856019361349027699
33803,1 bedroom,1,,True,856028372002335063
33804,3 bedrooms,3,2,False,857574064046389500
33805,1 bedroom,1,,False,856140600983686998
33806,2 bedrooms,2,,False,857576331544501191
33807,1 bedroom,1,,False,856143716820999479
33808,1 bedroom,1,,False,856146096182365688
33809,2 bedrooms,2,2,False,857775785561769964
33810,2 bedrooms,2,,False,856178609541061798
33811,3 bedrooms,3,2,False,857819762120546844
33812,1 bedroom,1,,True,856185631168607494
33813,1 bedroom,1,,True,857869072143873415
33814,2 bedrooms,2,1,False,856249316379328038
33815,1 bedroom,1,1,False,856256646708066759
33816,2 bedrooms,2,2,False,857881360655894278
33817,2 bedrooms,2,2,False,856274226573629078
33818,1 bedroom,1,1,False,857881722637849968
33819,1 bedroom,1,,True,857920249258512670
33820,3 bedrooms,3,2.5,False,857943571911133621
33821,1 bedroom,1,,True,856336581177236867
33822,Studio,1,1,False,856342584842710318
33823,1 bedroom,1,,True,857967724039296308
33824,3 bedrooms,3,1,False,856343309025067774
33825,1 bedroom,1,,True,858052299582924576
33826,Studio,2,,False,858062545028044267
33827,1 bedroom,1,,False,858187104921136513
33828,1 bedroom,1,,True,858682493416162649
33829,1 bedroom,1,1,False,858197365700453988
33830,3 bedrooms,3,,True,858207672407178675
33831,1 bedroom,1,1,False,858692736399542780
33832,1 bedroom,1,,True,858272839740348480
33833,1 bedroom,1,,True,858697692672545141
33834,1 bedroom,1,,True,858736119167717150
33835,1 bedroom,1,1,False,858292239258966613
33836,1 bedroom,1,,True,858347373190592469
33837,3 bedrooms,3,1,False,858742884623844884
33838,1 bedroom,1,,True,858348631288023764
33839,1 bedroom,1,,True,858349085245822284
33840,1 bedroom,1,1,False,858763587774457966
33841,1 bedroom,1,,True,858363213045151752
33842,1 bedroom,1,,True,858363289357038128
33843,1 bedroom,1,1,False,858766169880558606
33844,1 bedroom,1,,True,858363357004653229
33845,1 bedroom,1,1,False,858782177517024951
33846,1 bedroom,1,,True,858375146186969439
33847,1 bedroom,1,1,False,858809320345619069
33848,1 bedroom,1,,True,858375248220142360
33849,1 bedroom,1,,True,858375339865080486
33850,1 bedroom,1,,True,858387567775297411
33851,2 bedrooms,2,1,False,858818652549978819
33852,1 bedroom,1,,True,858387637082439739
33853,1 bedroom,1,,True,858387723747910511
33854,1 bedroom,1,,True,858399455059853096
33855,1 bedroom,1,,False,858869641816917232
33856,1 bedroom,1,,True,858399512890496136
33857,1 bedroom,1,,True,858399593452569222
33858,1 bedroom,1,1,False,858878058778308555
33859,1 bedroom,1,,True,858407042370719206
33860,1 bedroom,1,,False,858922231309088962
33861,1 bedroom,1,,True,858407187346774458
33862,1 bedroom,1,,True,858407311840630098
33863,Studio,2,1,False,859119320795456114
33864,1 bedroom,1,,True,858597525217069584
33865,1 bedroom,1,1,False,859155756002790635
33866,1 bedroom,1,1,False,859156243688052974
33867,Studio,1,1,False,858598495752844251
33868,1 bedroom,1,,True,858679273196045423
33869,1 bedroom,1,1,False,859215377591012167
33870,1 bedroom,1,,True,859225590386560233
33871,1 bedroom,1,,False,861552888897559375
33872,1 bedroom,1,1,False,859272312597021667
33873,1 bedroom,1,,True,861553709041397027
33874,3 bedrooms,3,2,False,859283264753786335
33875,1 bedroom,1,1,False,861556117081425216
33876,1 bedroom,1,1.5,False,859354524003014060
33877,1 bedroom,1,1,False,861566231154884652
33878,1 bedroom,1,1,False,859360313745754300
33879,1 bedroom,1,,True,861568329854889553
33880,1 bedroom,1,1,False,859401821270136853
33881,1 bedroom,1,1,False,861570121311354251
33882,1 bedroom,1,1,False,859428214059817097
33883,1 bedroom,1,,False,861584964614132041
33884,2 bedrooms,2,1,False,859438428652667504
33885,1 bedroom,1,1.5,False,859444070380829483
33886,1 bedroom,1,1,False,861588807272031658
33887,3 bedrooms,3,2,False,859466754634415752
33888,2 bedrooms,2,1,False,861606482579393758
33889,1 bedroom,1,1,False,861625396155486382
33890,1 bedroom,1,,True,859474530990564004
33891,2 bedrooms,2,1,False,861656813587780387
33892,1 bedroom,1,1,False,861663857199612878
33893,1 bedroom,1,,True,859487359312921793
33894,1 bedroom,1,1,False,861664397936882613
33895,3 bedrooms,3,2,False,859496187360678479
33896,Studio,2,1,False,859500516357724163
33897,2 bedrooms,2,2,False,861676184861792185
33898,2 bedrooms,2,1.5,False,861711118861248957
33899,1 bedroom,1,,False,859528646796757629
33900,1 bedroom,1,1,False,859556361233064855
33901,1 bedroom,1,1,False,859556404563670645
33902,1 bedroom,1,1,False,859556475237999171
33903,1 bedroom,1,,True,861718722196121694
33904,3 bedrooms,3,1,False,861766175836746276
33905,2 bedrooms,2,1,False,861772055508285344
33906,1 bedroom,1,,True,859655761459922191
33907,1 bedroom,1,1,False,859664945143080328
33908,2 bedrooms,2,1,False,861891356327666003
33909,4 bedrooms,4,2,False,859676226888260227
33910,1 bedroom,1,1,False,861919045907837234
33911,1 bedroom,1,1,False,862112728668106871
33912,1 bedroom,1,,True,859714137497950829
33913,1 bedroom,1,1,False,862113467860818869
33914,1 bedroom,1,1,False,859771139425703476
33915,1 bedroom,1,,False,862156714700594121
33916,2 bedrooms,2,2,False,860004609328968821
33917,1 bedroom,1,1,False,862194409755167348
33918,3 bedrooms,3,2,False,860170703368011018
33919,1 bedroom,1,1,False,860171140269043383
33920,5 bedrooms,5,,True,862230618495914543
33921,4 bedrooms,4,1.5,False,860188461148826658
33922,1 bedroom,1,1,False,862268458010507312
33923,1 bedroom,1,1,False,862305603268828965
33924,1 bedroom,1,,True,860219417695095744
33925,1 bedroom,1,1,False,860227774915414023
33926,Studio,1,1,False,860241816039531223
33927,1 bedroom,1,1,False,862309789328891371
33928,1 bedroom,1,1,False,862309799594851931
33929,1 bedroom,1,1,False,860268952074614380
33930,1 bedroom,1,1,False,862309807710272679
33931,1 bedroom,1,1,False,862309816040498562
33932,1 bedroom,1,1,False,860346316409953113
33933,1 bedroom,1,1,False,860359354443433266
33934,1 bedroom,1,1,False,860361043532113527
33935,1 bedroom,1,1,False,862309823830890433
33936,1 bedroom,1,1,False,860474038279127366
33937,1 bedroom,1,1,False,862309841720454551
33938,1 bedroom,1,1,False,860633567026070430
33939,1 bedroom,1,1,False,862309850904527778
33940,1 bedroom,1,,False,862310127604131565
33941,1 bedroom,1,1,False,860688390378457114
33942,1 bedroom,1,1,False,862318180822494815
33943,2 bedrooms,2,2,False,862322431639063003
33944,Studio,1,1,False,860735021598007671
33945,1 bedroom,1,1,False,862341303159465325
33946,1 bedroom,1,1,False,860769479491965713
33947,1 bedroom,1,,True,862353124565646661
33948,1 bedroom,1,1,False,860788937069153064
33949,1 bedroom,1,,True,860820994316209596
33950,1 bedroom,1,1,False,862368207400623725
33951,1 bedroom,1,1,False,860851012863156555
33952,3 bedrooms,3,1,False,862390437198039399
33953,3 bedrooms,3,2,False,860858621419051293
33954,1 bedroom,1,1,False,862392240139597676
33955,2 bedrooms,2,2,False,860862620177224328
33956,1 bedroom,1,1,False,862392297051752336
33957,2 bedrooms,2,1,False,860909296421311500
33958,Studio,1,1,False,862396248650036781
33959,3 bedrooms,3,2,False,860931776707434916
33960,3 bedrooms,3,1,False,862431286345139805
33961,3 bedrooms,3,2,False,860932964024906492
33962,1 bedroom,1,,True,862521493871646563
33963,1 bedroom,1,1,False,860952695632753606
33964,1 bedroom,1,1,False,862529439916218400
33965,2 bedrooms,2,,True,862530950184425505
33966,2 bedrooms,2,1,False,862558605624506287
33967,1 bedroom,1,1,False,860957832109972386
33968,2 bedrooms,2,1,False,860996089101472256
33969,1 bedroom,1,,True,862624693922580366
33970,1 bedroom,1,,True,861014855051933397
33971,1 bedroom,1,1,False,862648661131276981
33972,1 bedroom,1,,True,861015405984233526
33973,3 bedrooms,3,1.5,False,862664998185425084
33974,3 bedrooms,3,1,False,862665135567530067
33975,4 bedrooms,4,,True,862675384526333079
33976,1 bedroom,1,,False,861080394197359933
33977,2 bedrooms,2,1,False,862849522967898242
33978,1 bedroom,1,,True,861092301997126583
33979,1 bedroom,1,,True,861145877519890449
33980,2 bedrooms,2,1,False,862876843846446967
33981,2 bedrooms,2,1,False,862892208087487409
33982,1 bedroom,1,1,False,861178335307696212
33983,2 bedrooms,2,1,False,861322572787764783
33984,2 bedrooms,2,1,False,862903761711961655
33985,2 bedrooms,2,1,False,862913728880866864
33986,2 bedrooms,2,2,False,861323064956564179
33987,3 bedrooms,3,1.5,False,862948591997569478
33988,2 bedrooms,2,1,False,861425260494982827
33989,2 bedrooms,2,1,False,863015286271958017
33990,4 bedrooms,4,,True,861436290141272191
33991,2 bedrooms,2,1,False,863042443779194662
33992,2 bedrooms,2,2,False,861473992704197120
33993,1 bedroom,1,,True,863050508170022913
33994,1 bedroom,1,1,False,863050698597928761
33995,1 bedroom,1,,True,861493265720598213
33996,1 bedroom,1,,True,863056334347357907
33997,2 bedrooms,2,1,False,863058844114415836
33998,1 bedroom,1,1.5,False,861511078701491818
33999,2 bedrooms,2,1,False,863065516209820888
34000,1 bedroom,1,,True,861528810351703711
34001,1 bedroom,1,1,False,863069218284040030
34002,2 bedrooms,2,1,False,861529029162640645
34003,3 bedrooms,3,2,False,861533720230366914
34004,1 bedroom,1,,True,863070486728957833
34005,2 bedrooms,2,1,False,863075201773434753
34006,1 bedroom,1,1,False,863079371414230030
34007,Studio,1,1,False,861535916944778039
34008,1 bedroom,1,1,False,861536458476957519
34009,2 bedrooms,2,1,False,863079784164472885
34010,2 bedrooms,2,1,False,863086394921757756
34011,6 bedrooms,6,,True,863368962371246498
34012,1 bedroom,1,1,False,863089350951779284
34013,1 bedroom,1,,True,863594130425703140
34014,1 bedroom,1,,True,863097642422799837
34015,7 bedrooms,7,3,False,863615264380782152
34016,1 bedroom,1,,True,863109165918400715
34017,1 bedroom,1,1,False,863124089220260072
34018,1 bedroom,1,,True,863670264173228640
34019,1 bedroom,1,1,False,863144823566273407
34020,7 bedrooms,7,3,False,863733005126162178
34021,1 bedroom,1,1,False,863746617249208195
34022,1 bedroom,1,1,False,863749117071868322
34023,Studio,2,,False,863149230242102130
34024,1 bedroom,1,,True,863766377181641758
34025,1 bedroom,1,1,False,863165314352438678
34026,1 bedroom,1,,True,863165941806469290
34027,2 bedrooms,2,1,False,863806356540675439
34028,1 bedroom,1,,True,863173891621443053
34029,2 bedrooms,2,1,False,863218871949482286
34030,1 bedroom,1,,True,863254886048091265
34031,1 bedroom,1,,True,863837770757500365
34032,3 bedrooms,3,1,False,863266379457820064
34033,Studio,1,1,False,863865333531295342
34034,1 bedroom,1,1,False,866876580864892766
34035,1 bedroom,1,,True,863952239676350529
34036,2 bedrooms,2,1,False,863970120056671899
34037,1 bedroom,1,1,False,866879209904275727
34038,3 bedrooms,3,2,False,863984519717597558
34039,1 bedroom,1,1,False,866879808438077475
34040,2 bedrooms,2,1,False,863988534530381806
34041,1 bedroom,1,1,False,866879869677043120
34042,1 bedroom,1,,True,863994418425862340
34043,1 bedroom,1,1,False,866880327681411530
34044,1 bedroom,1,1,False,866882294421227568
34045,1 bedroom,1,1,False,864017674154144826
34046,1 bedroom,1,1,False,866883017323524376
34047,1 bedroom,1,1,False,866885193880964214
34048,1 bedroom,1,1,False,866885781477906800
34049,1 bedroom,1,,True,864058304895470079
