,Unnamed: 0,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
1812,68467,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,24,,A5,"56 ILYSE COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2471.0,1675.0,1986.0,1,A5,800000,2023-09-20,"40.5653241,-74.1390552"
1813,68468,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,43,,A5,"36 LYLE COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2525.0,1734.0,1986.0,1,A5,753000,2023-11-06,"40.5649769,-74.138155"
1814,68469,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,77,,A5,"57 CORONA AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2700.0,1872.0,1986.0,1,A5,800000,2023-05-23,"40.5644644,-74.1378072"
1815,68470,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,6,,A5,"18 BLYTHE PLACE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2033.0,1456.0,1986.0,1,A5,0,2022-12-21,"40.5641318,-74.1416012"
1816,68471,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,14,,A5,"38 BLYTHE PLACE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2071.0,1484.0,1986.0,1,A5,0,2023-08-08,"40.56397949999999,-74.1410788"
1817,68472,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,65,,A5,"128 BLYTHE PLACE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2629.0,1536.0,1986.0,1,A5,630000,2022-12-09,"40.5631127,-74.1383381"
1818,68473,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,67,,A5,"124 BLYTHE PLACE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1650.0,1350.0,1986.0,1,A5,551000,2023-08-09,"40.563032,-74.138531"
1819,68474,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,87,,A5,"150 CORONA AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,3040.0,1350.0,1988.0,1,A5,588000,2023-06-13,"40.5625783,-74.13929600000002"
1820,68475,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,229,,A5,"31 LUKE COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1584.0,1404.0,1986.0,1,A5,528320,2023-09-08,"40.5645444,-74.14316099999999"
1821,68476,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,420,,A5,"32 CROFT COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,688.0,1308.0,1988.0,1,A5,450000,2023-03-27,"40.562057,-74.140329"
1822,68477,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,422,,A5,"32A CROFT COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,688.0,1308.0,1988.0,1,A5,498900,2023-06-22,"40.5621037,-74.1404261"
1823,68478,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,433,,A5,"164 CORONA AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,688.0,935.0,1990.0,1,A5,467500,2023-09-18,"40.5626001,-74.1399335"
1824,68479,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,486,,A5,"22 GARTH COURT, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,688.0,1056.0,1988.0,1,A5,285000,2023-07-26,"40.5631794,-74.14185359999999"
1825,68480,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,611,,A5,"68 SABLE LOOP, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,500.0,1240.0,1996.0,1,A5,478800,2023-08-03,"40.5640412,-74.14425729999999"
1826,68481,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,615,,A5,"64 SABLE LOOP, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,500.0,1240.0,1996.0,1,A5,250000,2023-10-18,"40.5641145,-74.1443766"
1827,68482,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,616,,A5,"62 SABLE LOOP, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,500.0,1240.0,1996.0,1,A5,465000,2023-06-28,"40.5641597,-74.14442249999999"
1828,68483,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,24,,A5,"59 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2578.0,1248.0,1983.0,1,A5,585000,2023-04-05,"40.56671499999999,-74.150869"
1829,68484,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,40,,A5,"103 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2800.0,1872.0,1983.0,1,A5,725000,2023-09-29,"40.5658907,-74.1499961"
1830,68485,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,70,,A1,"195 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3090.0,1386.0,1983.0,1,A1,0,2023-08-28,"40.5647295,-74.14843549999999"
1831,68486,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,90,,A2,"251 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3100.0,1860.0,1978.0,1,A2,620000,2023-10-04,"40.5638807,-74.14740429999999"
1832,68487,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,133,,A5,"371 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4830.0,1440.0,1984.0,1,A5,500000,2023-06-02,"40.562177,-74.14547759999999"
1833,68488,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4509,52,,A5,"36 SANDALWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1536.0,1440.0,1985.0,1,A5,0,2023-03-24,"40.562363,-74.147567"
1834,68489,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4509,70,,A5,"66 SANDALWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1536.0,1440.0,1985.0,1,A5,530000,2022-12-05,"40.56188300000001,-74.14703709999999"
1835,68490,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4510,1,,A2,"7 SANDALWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3000.0,1638.0,1980.0,1,A2,660000,2023-05-17,"40.5629347,-74.1475943"
1836,68491,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4550,117,,A5,"167 EVERGREEN STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3826.0,2394.0,1980.0,1,A5,685000,2023-01-17,"40.5577475,-74.141865"
1837,68492,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,13,,A1,"78 NAHANT STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4029.0,2080.0,1965.0,1,A1,865000,2023-03-02,"40.5581983,-74.14790889999999"
1838,68493,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,18,,A5,"72 NAHANT STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2470.0,1120.0,1965.0,1,A5,0,2023-04-11,"40.558262,-74.147672"
1839,68494,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,34,,A2,"131 HOWTON AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3900.0,960.0,1960.0,1,A2,630000,2023-04-17,"40.5578802,-74.14805799999999"
1840,68495,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4572,27,,A2,"153 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1040.0,1965.0,1,A2,690000,2023-08-31,"40.5573643,-74.14659"
1841,68496,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4574,39,,A1,"152 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1720.0,1965.0,1,A1,0,2023-10-05,"40.5594892,-74.1457185"
1842,68497,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4574,56,,A1,"124 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1880.0,1965.0,1,A1,0,2023-02-16,"40.5587728,-74.1450303"
1843,68498,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,138,,A5,"268 SANDALWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2100.0,1592.0,1985.0,1,A5,0,2023-09-14,"40.5588084,-74.14382189999999"
1844,68499,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,144,,A5,"284 SANDALWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2100.0,1592.0,1985.0,1,A5,634300,2023-06-29,"40.558662,-74.1436197"
1845,68500,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,14,,A5,"42 JUMEL STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2500.0,1536.0,1998.0,1,A5,0,2023-06-26,"40.5605682,-74.14842"
1846,68501,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,57,,A5,"275 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2933.0,1536.0,1998.0,1,A5,739999,2023-10-16,"40.5600416,-74.1484823"
1847,68502,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,24,,A5,"20 BARLOW AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3400.0,1080.0,1970.0,1,A5,0,2023-09-01,"40.5614573,-74.148425"
1848,68503,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,38,,A5,"17 JUMEL STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2625.0,1440.0,2001.0,1,A5,718500,2023-05-31,"40.56133,-74.1480007"
1849,68504,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,51,,A5,"35 JUMEL STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2625.0,1440.0,2000.0,1,A5,730000,2023-03-01,"40.561011,-74.1485489"
1850,68505,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,39,,A2,"401 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1080.0,1965.0,1,A2,0,2023-02-25,"40.5651365,-74.1509021"
1851,68506,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,41,,A2,"397 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1080.0,1965.0,1,A2,730000,2023-06-22,"40.5650632,-74.1508271"
1852,68507,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,49,,A2,"381 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1912.0,1965.0,1,A2,725000,2023-06-27,"40.5647235,-74.1504434"
1853,68508,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,63,,A2,"353 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,2244.0,1965.0,1,A2,0,2023-06-30,"40.5641039,-74.14989290000001"
1854,68509,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,98,,A5,"295 CORBIN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2500.0,1248.0,1999.0,1,A5,477000,2023-03-20,"40.56283740000001,-74.1485282"
1855,68510,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,110,,A2,"47 COUNTRY WOODS LANE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2900.0,1235.0,1980.0,1,A2,525000,2023-11-01,"40.56331240000001,-74.1477713"
1856,68511,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,117,,A2,"250 TANGLEWOOD DRIVE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3000.0,1925.0,1978.0,1,A2,655000,2023-11-02,"40.5635502,-74.1477862"
1857,68512,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4587,70,,A5,"51 ELKHART STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1400.0,1380.0,1991.0,1,A5,530000,2023-02-28,"40.5642269,-74.1523586"
1858,68513,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4588,41,,A2,"3 TROY STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,6300.0,1010.0,1950.0,1,A2,700500,2023-01-06,"40.5652456,-74.1522324"
1859,68514,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,1,,A5,"545 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1100.0,1438.0,1989.0,1,A5,485000,2023-02-21,"40.5658339,-74.1538723"
1860,68515,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,10,,A2,"36 TROY STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,9120.0,960.0,1950.0,1,A2,0,2023-01-12,"40.5657486,-74.1533333"
1861,68516,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,21,,A2,"18 TROY STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,8470.0,864.0,1950.0,1,A2,0,2023-09-20,"40.5653082,-74.1528861"
1862,68517,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,64,,A5,"541 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1200.0,1300.0,1990.0,1,A5,510000,2023-05-05,"40.5657661,-74.1538035"
1863,68518,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4591,48,,A2,"93 DALEHAM STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5000.0,840.0,1950.0,1,A2,0,2023-05-08,"40.5641598,-74.15415899999999"
1864,68519,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4591,50,,A1,"99 DALEHAM STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5300.0,1620.0,1950.0,1,A1,0,2023-03-20,"40.5641016,-74.1542966"
1865,68520,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,20,,A2,"74 DALEHAM STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5000.0,900.0,1950.0,1,A2,0,2023-06-16,"40.564107,-74.1532989"
1866,68521,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4599,37,,A2,"139 GURLEY AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4500.0,1043.0,1945.0,1,A2,555000,2022-12-19,"40.56188059999999,-74.15392969999999"
1867,68522,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4600,52,,A1,"161 HEREFORD STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4500.0,1682.0,1945.0,1,A1,0,2022-12-27,"40.5610346,-74.1542508"
1868,68523,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4603,12,,A1,"112 BARLOW AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4700.0,3522.0,1965.0,1,A1,0,2023-02-22,"40.559945,-74.1511773"
1869,68524,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,39,,A1,"137 ISLINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5300.0,2358.0,1950.0,1,A1,999999,2023-05-25,"40.5606156,-74.1529205"
1870,68525,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,49,,A1,"151 ISLINGTON, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5000.0,2940.0,1988.0,1,A1,999998,2023-03-03,"40.5604991,-74.1534709"
1871,68526,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,51,,A2,"159 ISLINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,9000.0,1376.0,1960.0,1,A2,575000,2023-05-09,"40.560415,-74.1537003"
1872,68527,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4605,21,,A1,"144 ISLINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,6000.0,2870.0,1925.0,1,A1,927000,2023-02-27,"40.5601733,-74.1529434"
1873,68528,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4606,45,,A2,"157 JUMEL STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,6000.0,1584.0,1945.0,1,A2,0,2023-04-11,"40.5592793,-74.1522324"
1874,68529,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,38,,A5,"288 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2500.0,1440.0,1994.0,1,A5,705000,2023-06-28,"40.5600961,-74.1492851"
1875,68530,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,42,,A5,"276 GREAVES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2500.0,1440.0,1994.0,1,A5,705000,2023-04-11,"40.5598734,-74.14907869999999"
1876,68531,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,50,,A5,"77 KENNINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2783.0,1540.0,1995.0,1,A5,760000,2023-03-23,"40.5596553,-74.1493883"
1877,68532,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,72,,A9,"115 KENNINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2600.0,1280.0,1970.0,1,A9,630000,2023-10-25,"40.5590946,-74.1504319"
1878,68533,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4608,5,,A9,"132 KENNINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2800.0,1280.0,1970.0,1,A9,660000,2023-11-06,"40.5585456,-74.1506613"
1879,68534,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4609,22,,A2,"84 LEVERETT AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,1056.0,1960.0,1,A2,10,2023-09-20,"40.5586484,-74.14856259999999"
1880,68535,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,17,,A1,"281 GIFFORDS LANE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5406.0,2256.0,1935.0,1,A1,800000,2023-09-11,"40.5583619,-74.1531498"
1881,68536,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,20,,A1,"287 GIFFORDS LANE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4040.0,2284.0,1960.0,1,A1,830000,2023-04-10,"40.55848450000001,-74.1531957"
1882,68537,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,60,,A2,"147 KENNINGTON STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4040.0,1391.0,1960.0,1,A2,10,2023-11-01,"40.5587115,-74.1514984"
1883,68538,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4612,84,,A5,"172 LEVERETT AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3000.0,1742.0,1998.0,1,A5,0,2023-09-05,"40.55751040000001,-74.1514984"
1884,68539,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4618,3,,A2,"145 MILES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4000.0,912.0,1960.0,1,A2,680000,2023-07-07,"40.5555614,-74.14920479999999"
1885,68540,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4621,30,,A5,"99 GIFFORDS LANE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1520.0,1570.0,1987.0,1,A5,50000,2023-03-15,"40.55377319999999,-74.1511659"
1886,68541,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4624,177,,A2,"78 MILES AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5000.0,1136.0,1945.0,1,A2,0,2023-08-16,"40.5536436,-74.148792"
1887,68542,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,16,,A9,"118 EXETER STREET, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,3800.0,1734.0,1970.0,1,A9,690000,2023-05-10,"40.5548971,-74.1475075"
1888,68543,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,29,,A2,"47 KATAN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5940.0,884.0,1960.0,1,A2,0,2023-06-30,"40.5546977,-74.1476394"
1889,68544,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,7,,A2,"110 DEWEY PLACE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,4860.0,1460.0,1960.0,1,A2,738000,2023-01-10,"40.5554851,-74.1467277"
1890,68545,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,20,,A2,"9 KATAN AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5022.0,1125.0,1960.0,1,A2,475000,2023-08-18,"40.5547555,-74.14649829999999"
1891,68546,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,25,,A2,"51 SHAFTER AVENUE, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5130.0,1170.0,1960.0,1,A2,0,2023-09-05,"40.5530892,-74.1470488"
1892,68547,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,262,,A5,"3795 AMBOY ROAD, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1994.0,1444.0,2019.0,1,A5,710000,2023-03-15,"40.5517227,-74.1456298"
1893,68548,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,267,,A1,"3809 AMBOY ROAD, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,7225.0,1768.0,1920.0,1,A1,0,2023-01-13,"40.5515915,-74.1457643"
1894,68549,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,313,,A1,"1 OAK COURT, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5817.0,1320.0,1920.0,1,A1,640000,2023-06-30,"40.5521791,-74.14608539999999"
1895,68550,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,8,,A1,"3719 AMBOY ROAD, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,5813.0,1684.0,1915.0,1,A1,550000,2023-02-27,"40.5527227,-74.1436082"
1896,68551,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,42,,A5,"28 STONECREST COURT, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,2625.0,944.0,1991.0,1,A5,153000,2023-03-07,"40.5518879,-74.1451216"
1897,68552,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,134,,A5,"56 STERN CT, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,1140.0,1327.0,1988.0,1,A5,0,2023-05-04,"40.55313719999999,-74.14442249999999"
1898,68553,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,146,,A5,"24 STERN COURT, NYC, STATEN ISLAND",,10308.0,1.0,0.0,1.0,960.0,1327.0,1988.0,1,A5,510000,2023-07-11,"40.55351479999999,-74.1449042"
1899,68554,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,16,,A5,"19 FAWN LANE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1200.0,1816.0,1999.0,1,A5,0,2023-07-24,"40.5552733,-74.1404544"
1900,68555,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,55,,A5,"28 FAWN LANE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1208.0,1816.0,1998.0,1,A5,664000,2023-06-28,"40.5551796,-74.14082979999999"
1901,68556,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,71,,A5,"17 WILLOW LANE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1224.0,1816.0,1999.0,1,A5,575000,2023-01-06,"40.5548546,-74.140807"
1902,68557,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,248,,A5,"89 WOODCUTTERS LANE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,1656.0,1260.0,1994.0,1,A5,0,2023-10-08,"40.5572816,-74.14027089999999"
1903,68558,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4985,9,,A5,"149 SPRATT AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2400.0,1232.0,1965.0,1,A5,0,2023-03-14,"40.5563364,-74.1314697"
1904,68559,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,73,,A5,"162 SPRATT AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2400.0,1312.0,1975.0,1,A5,712000,2023-07-25,"40.5558384,-74.1315085"
1905,68560,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,75,,A5,"168 SPRATT AVENUE, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2550.0,1232.0,1975.0,1,A5,640000,2023-05-17,"40.555761,-74.1313709"
1906,68561,STATEN ISLAND,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,79,,A5,"75 THOLLEN STREET, NYC, STATEN ISLAND",,10306.0,1.0,0.0,1.0,2448.0,1232.0,1975.0,1,A5,535000,2023-08-14,"40.5556545,-74.13157129999999"
