id,price,minimum_nights,rent
11484,50,30,11484
11485,150,30,11485
11486,176,30,11486
11487,180,30,11487
11488,73,30,11488
11489,258,30,11489
11490,50,30,11490
11491,265,30,11491
11492,70,30,11492
11493,443,30,11493
11494,70,30,11494
11495,61,30,11495
11496,256,3,11496
11497,161,30,11497
11498,174,2,11498
11499,200,30,11499
11500,110,30,11500
11501,382,3,11501
11502,40,30,11502
11503,350,30,11503
11504,150,30,11504
11505,330,30,11505
11506,150,30,11506
11507,149,30,11507
11508,41,30,11508
11509,55,30,11509
11510,162,30,11510
11511,72,30,11511
11512,83,30,11512
11513,45,30,11513
11514,65,30,11514
11515,90,30,11515
11516,425,30,11516
11517,65,30,11517
11518,100,31,11518
11519,95,45,11519
11520,60,30,11520
11521,175,30,11521
11522,150,30,11522
11523,93,30,11523
11524,40,30,11524
11525,90,1,11525
11526,45,30,11526
11527,655,30,11527
11528,88,30,11528
11529,90,30,11529
11530,20,30,11530
11531,60,30,11531
11532,54,30,11532
11533,112,30,11533
11534,38,30,11534
11535,130,30,11535
11536,100,30,11536
11537,149,30,11537
11538,76,30,11538
11539,190,30,11539
11540,65,30,11540
11541,125,30,11541
11542,70,30,11542
11543,45,30,11543
11544,80,30,11544
11545,250,30,11545
11546,150,30,11546
11547,151,30,11547
11548,249,30,11548
11549,120,5,11549
11550,115,30,11550
11551,149,30,11551
11552,99,30,11552
11553,30,30,11553
11554,205,30,11554
11555,100,30,11555
11556,48,30,11556
11557,190,30,11557
11558,150,30,11558
11559,250,30,11559
11560,70,30,11560
11561,286,30,11561
11562,150,30,11562
11563,64,30,11563
11564,59,30,11564
11565,100,30,11565
11566,125,30,11566
11567,170,30,11567
11568,65,30,11568
11569,150,30,11569
11570,142,30,11570
11571,150,30,11571
11572,170,30,11572
11573,122,30,11573
11574,40,30,11574
11575,150,30,11575
11576,80,30,11576
11577,35,30,11577
11578,82,1,11578
11579,593,30,11579
11580,140,30,11580
11581,90,30,11581
11582,79,30,11582
11583,149,30,11583
11584,130,90,11584
11585,139,30,11585
11586,199,30,11586
11587,65,30,11587
11588,250,30,11588
11589,65,30,11589
11590,100,30,11590
11591,628,30,11591
11592,49,30,11592
11593,90,30,11593
11594,41,31,11594
11595,159,30,11595
11596,22,30,11596
11597,40,30,11597
11598,60,30,11598
11599,45,120,11599
11600,34,30,11600
11601,200,30,11601
11602,55,30,11602
11603,101,30,11603
11604,170,30,11604
11605,112,30,11605
11606,70,30,11606
11607,250,30,11607
11608,75,30,11608
11609,1000,30,11609
11610,185,30,11610
11611,418,2,11611
11612,120,30,11612
11613,117,30,11613
11614,79,30,11614
11615,300,30,11615
11616,150,30,11616
11617,164,30,11617
11618,60,30,11618
11619,185,30,11619
11620,94,30,11620
11621,70,30,11621
11622,47,30,11622
11623,121,30,11623
11624,80,181,11624
11625,225,30,11625
11626,507,30,11626
11627,150,30,11627
11628,58,30,11628
11629,72,30,11629
11630,109,30,11630
11631,300,30,11631
11632,51,30,11632
11633,168,30,11633
11634,73,30,11634
11635,80,2,11635
11636,50,30,11636
11637,470,30,11637
11638,78,30,11638
11639,125,30,11639
11640,315,30,11640
11641,85,30,11641
11642,130,30,11642
11643,80,30,11643
11644,55,30,11644
11645,150,30,11645
11646,54,30,11646
11647,366,30,11647
11648,292,60,11648
11649,100,30,11649
11650,55,30,11650
11651,321,30,11651
11652,115,30,11652
11653,118,30,11653
11654,175,222,11654
11655,81,30,11655
11656,145,30,11656
11657,85,30,11657
11658,70,30,11658
11659,159,30,11659
11660,50,31,11660
11661,400,30,11661
11662,125,30,11662
11663,106,30,11663
11664,26,30,11664
11665,90,30,11665
11666,70,30,11666
11667,47,30,11667
11668,150,30,11668
11669,60,30,11669
11670,30,30,11670
11671,48,30,11671
11672,142,30,11672
11673,35,30,11673
11674,91,30,11674
11675,99,30,11675
11676,46,30,11676
11677,107,90,11677
11678,40,30,11678
11679,45,31,11679
11680,100,30,11680
11681,135,30,11681
11682,41,31,11682
11683,75,30,11683
11684,130,30,11684
11685,86,30,11685
11686,135,30,11686
11687,47,30,11687
11688,85,30,11688
11689,90,30,11689
11690,91,30,11690
11691,90,30,11691
11692,195,30,11692
11693,85,30,11693
11694,75,30,11694
11695,38,30,11695
11696,22,30,11696
11697,65,30,11697
11698,235,30,11698
11699,109,30,11699
11700,149,30,11700
11701,130,30,11701
11702,69,30,11702
11703,66,30,11703
11704,50,30,11704
11705,100,30,11705
11706,65,30,11706
11707,60,30,11707
11708,42,90,11708
11709,64,30,11709
11710,248,30,11710
11711,1275,30,11711
11712,120,30,11712
11713,72,30,11713
11714,211,30,11714
11715,39,30,11715
11716,489,30,11716
11717,115,30,11717
11718,69,30,11718
11719,161,91,11719
11720,123,30,11720
11721,80,30,11721
11722,42,30,11722
11723,35,30,11723
11724,275,1,11724
11725,124,30,11725
11726,45,30,11726
11727,397,30,11727
11728,217,5,11728
11729,280,30,11729
11730,45,30,11730
11731,340,30,11731
11732,59,30,11732
11733,90,30,11733
11734,399,30,11734
11735,100,30,11735
11736,115,30,11736
11737,100,30,11737
11738,265,30,11738
11739,180,30,11739
11740,82,30,11740
11741,85,30,11741
11742,142,30,11742
11743,286,30,11743
11744,130,30,11744
11745,88,30,11745
11746,40,30,11746
11747,150,30,11747
11748,133,30,11748
11749,142,30,11749
11750,60,30,11750
11751,181,30,11751
11752,150,30,11752
11753,59,30,11753
11754,87,5,11754
11755,65,30,11755
11756,120,30,11756
11757,269,30,11757
11758,85,30,11758
11759,135,30,11759
11760,150,30,11760
11761,121,30,11761
11762,125,30,11762
11763,191,19,11763
11764,190,30,11764
11765,70,30,11765
11766,332,31,11766
11767,99,30,11767
11768,50,30,11768
11769,300,30,11769
11770,130,30,11770
11771,414,1,11771
11772,240,30,11772
11773,125,30,11773
11774,200,30,11774
11775,85,30,11775
11776,74,30,11776
11777,33,30,11777
11778,30,30,11778
11779,168,30,11779
11780,105,30,11780
11781,445,100,11781
11782,100,30,11782
11783,70,30,11783
11784,85,35,11784
11785,40,30,11785
11786,315,30,11786
11787,56,30,11787
11788,268,30,11788
11789,53,30,11789
11790,120,30,11790
11791,38,30,11791
11792,24,30,11792
11793,100,30,11793
11794,150,30,11794
11795,175,30,11795
11796,70,30,11796
11797,300,30,11797
11798,175,30,11798
11799,59,30,11799
11800,75,30,11800
11801,153,30,11801
11802,163,30,11802
11803,200,30,11803
11804,200,30,11804
11805,170,180,11805
11806,100,60,11806
11807,85,30,11807
11808,50,30,11808
11809,190,30,11809
11810,135,30,11810
11811,115,30,11811
11812,160,30,11812
11813,375,30,11813
11814,80,30,11814
11815,200,30,11815
11816,100,30,11816
11817,45,30,11817
11818,30,30,11818
11819,250,30,11819
11820,74,30,11820
11821,10,30,11821
11822,65,30,11822
11823,289,30,11823
11824,450,30,11824
11825,50,30,11825
11826,99,30,11826
11827,65,30,11827
11828,109,30,11828
11829,148,30,11829
11830,148,30,11830
11831,80,30,11831
11832,575,30,11832
11833,90,30,11833
11834,250,30,11834
11835,145,3,11835
11836,33,30,11836
11837,52,30,11837
11838,75,30,11838
11839,375,30,11839
11840,90,30,11840
11841,117,30,11841
11842,120,1,11842
11843,95,30,11843
11844,104,30,11844
11845,100,1,11845
11846,800,30,11846
11847,48,30,11847
11848,299,30,11848
11849,55,30,11849
11850,200,30,11850
11851,125,30,11851
11852,75,30,11852
11853,115,30,11853
11854,125,30,11854
11855,78,30,11855
11856,150,50,11856
11857,200,30,11857
11858,50,30,11858
11859,110,30,11859
11860,120,30,11860
11861,109,30,11861
11862,176,30,11862
11863,50,30,11863
11864,75,30,11864
11865,199,365,11865
11866,119,30,11866
11867,79,30,11867
11868,72,30,11868
11869,250,30,11869
11870,650,30,11870
11871,75,30,11871
11872,85,30,11872
11873,66,30,11873
11874,279,30,11874
11875,140,30,11875
11876,100,30,11876
11877,100,30,11877
11878,198,30,11878
11879,295,30,11879
11880,135,30,11880
11881,83,30,11881
11882,750,30,11882
11883,225,90,11883
11884,194,30,11884
11885,200,30,11885
11886,55,30,11886
11887,150,30,11887
11888,340,30,11888
11889,200,30,11889
11890,75,30,11890
11891,853,30,11891
11892,89,30,11892
11893,168,30,11893
11894,200,30,11894
11895,88,1,11895
11896,109,30,11896
11897,79,30,11897
11898,48,30,11898
11899,45,30,11899
11900,254,31,11900
11901,293,30,11901
11902,55,30,11902
11903,120,30,11903
11904,60,30,11904
11905,95,30,11905
11906,62,30,11906
11907,125,30,11907
11908,99,30,11908
11909,195,30,11909
11910,63,30,11910
11911,65,30,11911
11912,50,30,11912
11913,199,30,11913
11914,220,30,11914
11915,220,30,11915
11916,140,30,11916
11917,195,30,11917
11918,239,30,11918
11919,45,30,11919
11920,162,75,11920
11921,140,3,11921
11922,179,30,11922
11923,110,30,11923
11924,43,30,11924
11925,50,30,11925
11926,99,30,11926
11927,131,30,11927
11928,463,30,11928
11929,120,30,11929
11930,415,30,11930
11931,53,30,11931
11932,260,30,11932
11933,186,90,11933
11934,65,30,11934
11935,25,30,11935
11936,118,30,11936
11937,300,30,11937
11938,100,30,11938
11939,60,30,11939
11940,48,30,11940
11941,235,30,11941
11942,999,30,11942
11943,73,30,11943
11944,125,30,11944
11945,973,30,11945
11946,135,30,11946
11947,200,30,11947
11948,275,30,11948
11949,164,30,11949
11950,50,30,11950
11951,197,30,11951
11952,1395,30,11952
11953,114,30,11953
11954,50,30,11954
11955,170,30,11955
11956,168,30,11956
11957,75,30,11957
11958,140,30,11958
11959,129,1,11959
11960,115,30,11960
11961,225,59,11961
11962,195,30,11962
11963,40,200,11963
11964,97,30,11964
11965,106,30,11965
11966,539,30,11966
11967,250,30,11967
11968,100,30,11968
11969,205,31,11969
11970,65,30,11970
11971,250,30,11971
11972,250,30,11972
11973,65,30,11973
11974,90,30,11974
11975,100,30,11975
11976,250,30,11976
11977,350,30,11977
11978,69,30,11978
11979,38,30,11979
11980,400,30,11980
11981,59,30,11981
11982,165,30,11982
11983,200,30,11983
11984,350,30,11984
11985,60,30,11985
11986,450,365,11986
11987,521,30,11987
11988,85,30,11988
11989,40,30,11989
11990,135,30,11990
11991,267,60,11991
11992,181,30,11992
11993,30,30,11993
11994,80,30,11994
11995,85,30,11995
11996,160,30,11996
11997,188,30,11997
11998,650,30,11998
11999,713,30,11999
12000,195,30,12000
12001,250,30,12001
12002,475,30,12002
12003,120,30,12003
12004,150,30,12004
12005,110,30,12005
12006,310,30,12006
12007,150,30,12007
12008,1125,30,12008
12009,67,70,12009
12010,72,30,12010
12011,236,30,12011
12012,120,30,12012
12013,204,30,12013
12014,225,30,12014
12015,95,30,12015
12016,60,31,12016
12017,1129,30,12017
12018,173,30,12018
12019,125,30,12019
12020,210,30,12020
12021,36,30,12021
12022,62,30,12022
12023,141,30,12023
12024,161,30,12024
12025,30,30,12025
12026,130,30,12026
12027,80,30,12027
12028,92,30,12028
12029,100,30,12029
12030,125,30,12030
12031,125,30,12031
12032,40,30,12032
12033,475,2,12033
12034,30,30,12034
12035,50,30,12035
12036,219,30,12036
12037,71,30,12037
12038,120,30,12038
12039,49,30,12039
12040,85,30,12040
12041,1333,50,12041
12042,150,30,12042
12043,495,30,12043
12044,80,30,12044
12045,52,30,12045
12046,2250,30,12046
12047,65,30,12047
12048,58,30,12048
12049,150,30,12049
12050,45,30,12050
12051,264,30,12051
12052,114,30,12052
12053,132,30,12053
12054,200,30,12054
12055,38,30,12055
12056,300,30,12056
12057,170,30,12057
12058,264,30,12058
12059,169,30,12059
12060,85,30,12060
12061,160,30,12061
12062,150,30,12062
12063,177,30,12063
12064,80,30,12064
12065,140,30,12065
12066,143,30,12066
12067,100,30,12067
12068,138,30,12068
12069,181,30,12069
12070,171,30,12070
12071,75,30,12071
12072,99,30,12072
12073,145,30,12073
12074,200,30,12074
12075,220,30,12075
12076,180,30,12076
12077,99,30,12077
12078,120,30,12078
12079,129,30,12079
12080,51,30,12080
12081,222,30,12081
12082,130,30,12082
12083,88,30,12083
12084,110,30,12084
12085,110,30,12085
12086,239,30,12086
12087,60,30,12087
12088,116,30,12088
12089,116,30,12089
12090,60,50,12090
12091,70,30,12091
12092,65,30,12092
12093,750,30,12093
12094,60,30,12094
12095,232,30,12095
12096,179,30,12096
12097,110,30,12097
12098,130,30,12098
12099,500,30,12099
12100,97,30,12100
12101,71,30,12101
12102,40,30,12102
12103,99,30,12103
12104,120,30,12104
12105,129,30,12105
12106,185,30,12106
12107,135,1,12107
12108,454,30,12108
12109,60,30,12109
12110,133,30,12110
12111,120,30,12111
12112,90,30,12112
12113,145,30,12113
12114,80,30,12114
12115,130,30,12115
12116,249,30,12116
12117,105,30,12117
12118,185,30,12118
12119,200,30,12119
12120,190,30,12120
12121,50,30,12121
12122,185,30,12122
12123,159,30,12123
12124,422,3,12124
12125,65,30,12125
12126,518,3,12126
12127,135,31,12127
12128,48,30,12128
12129,120,30,12129
12130,48,30,12130
12131,96,30,12131
12132,60,30,12132
12133,93,1,12133
12134,140,60,12134
12135,159,30,12135
12136,699,30,12136
12137,50,30,12137
12138,150,30,12138
12139,61,30,12139
12140,50,30,12140
12141,115,30,12141
12142,35,30,12142
12143,45,30,12143
12144,229,30,12144
12145,89,2,12145
12146,125,30,12146
12147,35,60,12147
12148,250,30,12148
12149,290,30,12149
12150,36,30,12150
12151,96,30,12151
12152,75,30,12152
12153,149,30,12153
12154,400,30,12154
12155,550,30,12155
12156,195,30,12156
12157,200,30,12157
12158,100,30,12158
12159,120,30,12159
12160,113,30,12160
12161,190,30,12161
12162,60,30,12162
12163,185,31,12163
12164,80,30,12164
12165,69,30,12165
12166,71,60,12166
12167,333,31,12167
12168,114,30,12168
12169,90,30,12169
12170,99,30,12170
12171,40,30,12171
12172,99,30,12172
12173,550,30,12173
12174,195,30,12174
12175,399,30,12175
12176,100,30,12176
12177,200,30,12177
12178,135,30,12178
12179,115,30,12179
12180,41,30,12180
12181,49,30,12181
12182,180,30,12182
12183,147,30,12183
12184,130,30,12184
12185,78,5,12185
12186,56,30,12186
12187,200,30,12187
12188,950,30,12188
12189,48,30,12189
12190,195,30,12190
12191,175,30,12191
12192,110,30,12192
12193,1499,30,12193
12194,65,30,12194
12195,47,30,12195
12196,110,30,12196
12197,2000,30,12197
12198,50,30,12198
12199,300,30,12199
12200,100,30,12200
12201,150,30,12201
12202,85,30,12202
12203,206,30,12203
12204,95,30,12204
12205,590,30,12205
12206,76,30,12206
12207,275,30,12207
12208,43,30,12208
12209,325,30,12209
12210,52,30,12210
12211,20,30,12211
12212,125,30,12212
12213,85,30,12213
12214,140,30,12214
12215,55,30,12215
12216,60,30,12216
12217,175,30,12217
12218,239,30,12218
12219,300,30,12219
12220,80,30,12220
12221,83,5,12221
12222,295,30,12222
12223,149,30,12223
12224,60,30,12224
12225,80,30,12225
12226,150,30,12226
12227,170,5,12227
12228,257,30,12228
12229,168,30,12229
12230,100,30,12230
12231,24,30,12231
12232,50,30,12232
12233,44,30,12233
12234,45,30,12234
12235,99,30,12235
12236,42,30,12236
12237,230,30,12237
12238,225,30,12238
12239,48,30,12239
12240,156,30,12240
12241,101,30,12241
12242,220,30,12242
12243,230,30,12243
12244,125,60,12244
12245,95,30,12245
12246,129,30,12246
12247,100,30,12247
12248,149,30,12248
12249,65,30,12249
12250,50,30,12250
12251,92,30,12251
12252,75,30,12252
12253,95,30,12253
12254,84,30,12254
12255,178,30,12255
12256,160,30,12256
12257,73,30,12257
12258,300,30,12258
12259,510,30,12259
12260,59,30,12260
12261,100,30,12261
12262,36,30,12262
12263,75,30,12263
12264,250,30,12264
12265,55,30,12265
12266,45,30,12266
12267,378,30,12267
12268,80,150,12268
12269,200,30,12269
12270,41,30,12270
12271,310,30,12271
12272,125,30,12272
12273,75,30,12273
12274,124,30,12274
12275,74,30,12275
12276,170,30,12276
12277,170,30,12277
12278,125,30,12278
12279,225,30,12279
12280,170,30,12280
12281,300,30,12281
12282,350,30,12282
12283,65,30,12283
12284,100,30,12284
12285,87,30,12285
12286,140,30,12286
12287,160,30,12287
12288,109,30,12288
12289,20,30,12289
12290,60,30,12290
12291,400,30,12291
12292,185,30,12292
12293,179,30,12293
12294,175,30,12294
12295,80,30,12295
12296,140,30,12296
12297,259,30,12297
12298,70,30,12298
12299,1800,31,12299
12300,139,30,12300
12301,190,30,12301
12302,65,30,12302
12303,125,30,12303
12304,57,30,12304
12305,68,30,12305
12306,123,30,12306
12307,92,30,12307
12308,70,30,12308
12309,210,30,12309
12310,125,30,12310
12311,180,30,12311
12312,75,30,12312
12313,85,30,12313
12314,150,30,12314
12315,150,30,12315
12316,85,30,12316
12317,71,30,12317
12318,250,30,12318
12319,39,30,12319
12320,54,30,12320
12321,72,30,12321
12322,232,30,12322
12323,100,30,12323
12324,70,30,12324
12325,105,30,12325
12326,165,30,12326
12327,100,30,12327
12328,70,30,12328
12329,165,30,12329
12330,499,30,12330
12331,60,30,12331
12332,122,30,12332
12333,50,30,12333
12334,149,30,12334
12335,50,30,12335
12336,240,30,12336
12337,1000,60,12337
12338,65,30,12338
12339,125,30,12339
12340,139,30,12340
12341,95,30,12341
12342,92,30,12342
12343,125,30,12343
12344,55,30,12344
12345,80,30,12345
12346,98,30,12346
12347,75,30,12347
12348,44,30,12348
12349,135,30,12349
12350,80,30,12350
12351,40,30,12351
12352,55,30,12352
12353,84,30,12353
12354,72,30,12354
12355,47,30,12355
12356,89,30,12356
12357,60,30,12357
12358,107,30,12358
12359,85,30,12359
12360,49,30,12360
12361,739,30,12361
12362,350,30,12362
12363,710,30,12363
12364,639,30,12364
12365,139,30,12365
12366,60,30,12366
12367,208,30,12367
12368,145,30,12368
12369,100,30,12369
12370,150,30,12370
12371,115,30,12371
12372,121,30,12372
12373,1500,30,12373
12374,50,30,12374
12375,278,30,12375
12376,340,31,12376
12377,186,30,12377
12378,60,30,12378
12379,164,30,12379
12380,95,30,12380
12381,149,30,12381
12382,190,30,12382
12383,55,30,12383
12384,15,30,12384
12385,68,30,12385
12386,50,30,12386
12387,70,30,12387
12388,66,30,12388
12389,190,30,12389
12390,95,2,12390
12391,350,30,12391
12392,1000,30,12392
12393,248,30,12393
12394,1225,30,12394
12395,155,30,12395
12396,48,30,12396
12397,298,30,12397
12398,75,30,12398
12399,395,1,12399
12400,366,30,12400
12401,48,30,12401
12402,31,30,12402
12403,34,30,12403
12404,100,30,12404
12405,89,30,12405
12406,170,30,12406
12407,125,30,12407
12408,140,30,12408
12409,35,30,12409
12410,93,30,12410
12411,85,30,12411
12412,160,30,12412
12413,130,33,12413
12414,115,30,12414
12415,175,30,12415
12416,46,30,12416
12417,250,30,12417
12418,213,30,12418
12419,81,30,12419
12420,46,30,12420
12421,160,40,12421
12422,140,30,12422
12423,49,30,12423
12424,325,30,12424
12425,89,30,12425
12426,40,30,12426
12427,142,30,12427
12428,250,30,12428
12429,200,30,12429
12430,200,7,12430
12431,47,90,12431
12432,40,30,12432
12433,79,30,12433
12434,100,30,12434
12435,70,30,12435
12436,180,30,12436
12437,125,30,12437
12438,55,30,12438
12439,395,30,12439
12440,150,58,12440
12441,140,31,12441
12442,585,7,12442
12443,175,30,12443
12444,520,7,12444
12445,100,30,12445
12446,430,7,12446
12447,200,30,12447
12448,250,30,12448
12449,760,7,12449
12450,45,30,12450
12451,491,30,12451
12452,284,31,12452
12453,545,30,12453
12454,142,30,12454
12455,690,30,12455
12456,575,30,12456
12457,509,30,12457
12458,790,30,12458
12459,835,30,12459
12460,1000,30,12460
12461,100,30,12461
12462,1200,30,12462
12463,155,30,12463
12464,55,30,12464
12465,80,30,12465
12466,150,30,12466
12467,861,7,12467
12468,250,30,12468
12469,179,30,12469
12470,72,30,12470
12471,75,30,12471
12472,569,7,12472
12473,36,30,12473
12474,55,30,12474
12475,120,30,12475
12476,128,30,12476
12477,50,30,12477
12478,219,1,12478
12479,115,30,12479
12480,150,30,12480
12481,87,30,12481
12482,79,30,12482
12483,180,30,12483
12484,109,30,12484
12485,106,30,12485
12486,117,30,12486
12487,100,30,12487
12488,160,30,12488
12489,150,30,12489
12490,65,30,12490
12491,151,30,12491
12492,750,31,12492
12493,300,30,12493
12494,115,30,12494
12495,199,30,12495
12496,75,30,12496
12497,43,30,12497
12498,350,30,12498
12499,60,30,12499
12500,120,30,12500
12501,156,30,12501
12502,75,30,12502
12503,395,30,12503
12504,150,30,12504
12505,61,30,12505
12506,281,30,12506
12507,80,30,12507
12508,54,31,12508
12509,386,6,12509
12510,45,31,12510
12511,60,30,12511
12512,179,30,12512
12513,190,30,12513
12514,50,30,12514
